,0
178,0.3852288174715639
179,0.3525744419707706
180,1.6703626173602715
181,-0.19776810507313103
182,-0.6714898522073701
183,1.3764070098106496
184,0.05181833038377781
185,3.225788038079563
186,-1.3295330804608656
187,1.448822295805928
188,-1.147710637750006
189,1.1357191387146088
190,-1.2835370914425148
191,0.9445627543462561
192,1.5242436114280793
193,1.2264183003925528
194,-1.2952855321590122
195,0.717854265666485
196,0.8566834512680146
197,-2.1606866750056
198,0.28167775039227316
199,-0.0812793937106947
200,-0.07470346143251849
201,0.12633903586918138
202,0.9548277039175541
203,2.4003261899231463
204,0.86045530192838
205,-0.5560846401038523
206,0.8790702621836493
207,1.959616633918556
208,0.6691744402348597
209,1.2802761175934583
210,1.1346416325279298
211,-0.47190793961739375
212,0.29683926866893695
213,1.5530392013406416
214,2.6006939187115448
215,1.0789394427517163
216,-1.8142323976334478
217,2.9703952111836407
218,-1.3075830701031514
219,1.1876587574219615
220,0.7684711526438947
221,0.5124000344761386
222,1.060641153403949
223,1.6978980628170786
224,1.273282459425951
225,1.103153453805942
226,-0.7279374175602439
227,-0.05898544185918886
228,0.3507904882896672
229,1.7405445142849951
230,0.42198240690289734
231,0.6386167181363616
232,-0.0019737027799467954
233,0.697167076889886
234,-1.1393770548195508
235,0.8445746308405234
236,1.9403642123262286
237,2.048045160638903
238,1.2269625831914541
239,-0.5742074134481568
240,-0.7591367132738194
241,1.8335236363574503
242,1.1816257949329967
243,1.3498929844872296
244,2.139092949946781
245,1.9515447316036076
246,-0.500358905453421
247,-0.3280599083019001
248,1.246929027532063
249,-0.1542573107084817
250,-0.6822403627110237
251,-1.6229034385475765
252,1.5782733569373426
253,0.9981076584695977
254,2.81001957969491
255,0.6930466259250309
256,1.1157095668645463
257,-3.9103571557844132
258,3.331965197535681
259,1.142455835877147
260,0.771282245003176
261,0.5982751310055547
262,-2.339479638079497
263,-0.6007229305934847
264,-1.532265643916897
265,0.25218423809684254
266,-0.9153977021079877
267,1.6656149027791567
268,0.5888871510144772
269,0.14169169401621395
270,-7.7700440542600795
271,2.292606813327245
272,-0.6733784042642865
273,-0.20366351897898227
274,-1.8692393126804796
275,2.0320167965539047
276,-0.8428606785672628
277,1.2776888039383212
278,-0.2973314522834517
279,0.4119606748041226
280,-5.180777705631615
281,1.0860061064857622
282,-7.021988561324973
283,1.2818380394045894
284,2.166964235342595
285,0.0944365274544895
286,1.647084143091968
287,0.613761056097892
288,1.6107229493361592
289,4.420908475934891
290,0.5898349141004953
291,0.6860799344830792
292,-13.035765708404522
293,0.4565570870541763
294,-6.864862463259726
295,0.5543440325966137
296,-0.37113360046745314
297,-0.44472300990686775
298,0.007312159738293689
299,0.03158951360287798
300,1.7870844977393399
301,1.066069664470094
302,1.6628064309040496
303,-2.835881065173603
304,1.1986820803950025
305,1.362184419696074
306,-0.7426703335085236
307,0.2881265786193097
308,-0.8197826444356501
309,0.8318174032516531
310,0.48700785263859137
311,0.06662951425564656
312,-0.3378438400474245
313,0.6211461351689064
314,-0.22328245054989382
315,-0.25596204279438406
316,-0.9313660692417968
317,-1.5332879946618347
318,2.892564119556766
319,0.07645281809240057
320,-0.1983333443955324
321,0.07289953784830672
322,0.09991036617727977
323,1.5896415568811566
324,1.4082772445128273
325,0.8101757021648651
326,-1.0616093441719963
327,2.1699583590371403
328,0.8193505129826801
329,0.6878530131020111
330,1.477398211067828
331,-0.013566291231987715
332,1.3131281008813378
333,1.247488684727978
334,-0.39241586150799446
335,0.5039948717752234
336,-0.8222341459038683
337,-0.44590848483662204
338,0.5255844338253054
339,-0.1637370112913702
340,0.5952731400900397
341,1.2816011474295226
342,1.0980288775006264
343,-1.5614472888278843
344,0.8771553883948453
345,-1.097430816619871
346,-0.7146149263733594
347,-1.0458161855524286
348,0.32884999474789467
349,1.2063304471985197
350,1.776743735092838
351,1.205144978425959
352,-0.9525647378895574
353,-2.2512482487339947
354,-0.36950435016288774
355,0.05722643064724586
356,0.8783119051829962
357,0.43966206617246817
358,-1.1493912326162652
359,0.8046310680099645
360,0.13864758572809888
361,-2.2592936695729526
362,-0.07486959146124861
363,1.6036855223604238
364,-0.3046569298283198
365,-0.21500935127782472
366,0.4710000337671175
367,0.4903874134417022
368,0.5129840268138249
369,3.1776916341171058
370,1.7300146061578978
371,1.5689375249143807
372,0.8342841043427189
373,4.089921580279749
374,0.2081259630759159
375,1.1396283117201966
376,0.8585416610146436
377,1.0864901641448266
378,0.5100059018864209
379,1.10267363478301
380,1.4443984992590342
381,-0.2350466412396579
382,-0.9575408156144926
383,2.058661850569869
384,0.09088779946875836
385,2.2725658825085793
386,-0.8132093562916637
387,1.7297887380429957
388,-2.123045035804388
389,0.6290395334813013
390,0.15554101905491957
391,1.5050452943714512
392,0.03780538621771312
393,0.1689570340001223
394,-0.6570714324862329
395,0.13103901830217268
396,-0.4845944556459333
397,-0.6875316375520047
398,0.5664333591359867
399,-0.6871942775511616
400,-1.4506188925425478
401,-0.8572490040058491
402,0.14217890989437376
403,1.51204740773523
404,-0.12211858743334669
405,-1.0462660792056047
406,0.2990884135861227
407,2.4574239516504353
408,0.7561268257877718
409,-1.0330217273250282
410,-0.24739987464601354
411,-0.8542224057486207
412,0.0025713480857542104
413,0.22401342152489523
414,0.44506599591378726
415,0.1912648830155459
416,-1.1093440173718758
417,0.903668816576693
418,-0.42069325623143183
419,-0.12012713597788538
420,-0.76902595785706
421,0.12174594927213334
422,0.7210378018322732
423,0.722929392183111
424,0.049215445540271685
425,-0.3937521570851906
426,-1.6678975126896987
427,-0.04172214398293317
428,0.9698819804193836
429,-0.06575416052650773
430,0.10209335302075284
431,0.9662373594257814
432,1.4042484052794295
433,-0.025010651537532125
434,1.349191693297736
435,0.9106796232825638
436,0.6117114551607263
437,0.1743267571097069
438,0.7065681915391339
439,0.9284686547908803
440,0.08978570878941505
441,1.3330178220847513
442,1.5687493796803111
443,1.526256869889909
444,0.5797571221193275
445,1.4687115297113977
446,0.15074628891669206
447,-0.2690350579015114
448,0.22747202005309353
449,0.3875467955803137
450,-0.2384571986866707
451,-0.6192743697605211
452,1.159185165357929
453,0.40717969998113335
454,1.2111360604089132
455,0.5251121689050833
456,0.8811245796136522
457,-2.9623696567263633
458,3.193549783974692
459,0.11340789241094518
460,0.8244199142937108
461,0.5681238159721189
462,-4.315723116257041
463,-1.0331362702083529
464,0.3812856668032728
465,-1.4059284702617458
466,-1.7409191183654409
467,0.6095703654407898
468,0.38470323906960857
469,-1.2443346117678842
470,0.320078310812105
471,0.826002044097356
472,0.3304714716870435
473,-0.680649092747598
474,0.5494258789837231
475,0.8122829622872422
476,-1.278944247391959
477,-0.28693413451485383
478,0.6652356615145697
479,-0.8524977410975926
480,-1.8903241000350017
481,-0.15835671712710486
482,-1.1991704012679048
483,2.4410520036778136
484,1.3448240119491055
485,-0.8774444632552744
486,-0.14630559770183993
487,0.4027465305968131
488,1.203310045230653
489,3.1579346905345007
490,0.8315119445951143
491,-0.15582908665606565
492,-4.2880961464100515
493,-0.6339625014453502
494,-1.462908289217978
495,0.5946279271693486
496,-0.4232225939324268
497,-1.3450066861053793
498,-1.3843032540957296
499,-0.09091725372869974
500,-0.32517781067843476
501,-4.464950988339621
502,-0.7335667587205595
503,-0.9214979015307957
504,-0.3247143598790949
505,0.7310917742797952
506,-1.2628810088628262
507,0.6379458811782086
508,0.8001550572492492
509,-0.442165807073588
510,0.15845501954447905
511,-0.050066393189214575
512,0.0033647453658033344
513,1.037977607516641
514,-0.37994291215236453
515,0.0010155294523754854
516,-0.3521697785530298
517,-0.10473298113484997
518,-0.6446538326071679
519,0.5922303673346475
520,-0.650398037369623
521,-0.25322520092728473
522,0.5880062308308671
523,0.3515920039653295
524,-0.06143948588983228
525,1.8508744722804782
526,-0.5687922836790429
527,0.20729932050239686
528,0.1839330512190709
529,0.1795833167230022
530,-0.18523055880674477
531,0.09215377225804444
532,-0.0938791742311591
533,-0.36720009781684526
534,0.030907769778626637
535,-0.15203147541260098
536,-1.2940242212059925
537,-0.45351844825367527
538,-0.16195874498199714
539,-3.125598643761768
540,0.9628701836042914
541,1.0227101722378973
542,2.2821426781180554
543,-1.3085974715518833
544,0.20970477710850488
545,0.29804415830205333
546,-0.2322142110222547
547,-0.4337115921239353
548,0.009963575754676879
549,0.1749823365383707
550,0.2328560754969734
551,0.14812961145702752
552,1.0541111515358352
553,-1.794487550962517
554,-0.07280514666526516
555,0.1916819384667965
556,-0.3722358018978449
557,1.45462258151028
558,-2.2305648112796557
559,0.5736878277846494
560,1.0056289731942238
561,-1.9167424381886753
562,0.43012499736146126
563,0.35730886886193525
564,0.1187264125864872
565,-0.0815599160437549
566,-1.7269592965058174
567,-0.07315945273681035
568,0.30992017559142904
569,0.4978244706166328
570,0.7279112141565178
571,0.002469013304212231
572,0.41992683696525457
573,-0.9528897593166179
574,0.6348917300121577
575,0.91468470912294
576,-0.20302828077054458
577,-0.2651851580058904
578,-0.6110357485881066
579,0.9959526217279041
580,-3.174665818916716
581,-0.3538430359827289
582,-1.738394456462547
583,0.6258955130031363
584,-0.47812146883165496
585,0.27353463168102765
586,-0.29096192262924914
587,0.4366177494832727
588,-0.6875514965570685
589,-0.18800462032824616
590,0.06125480446163811
591,1.5745231175965726
592,-0.0761989025473131
593,0.5255007043951001
594,-1.3302809526856478
595,-0.6665598647663002
596,-1.736940732333359
597,-1.2736448566035032
598,-0.6866281589370953
599,0.07551864794157948
600,-1.1465474452637738
601,-0.1762547313582975
602,-1.7023961802747343
603,0.9353460351515972
604,0.5878258630965308
605,-0.9585681525405885
606,0.2990884135861227
607,2.0275973672898586
608,1.7901658292075058
609,-0.09147332419126131
610,-0.47277141423875646
611,0.6961284196083832
612,0.38399082793270856
613,-0.05996605867483584
614,0.8347570586168372
615,-0.23872331907190392
616,-1.1339177228882042
617,1.0753371796036877
618,-0.5155613606189908
619,-0.17859260424103562
620,1.2808806446425147
621,0.2594594567826928
622,0.5727977794734878
623,0.3814375486135323
624,0.13285281677318728
625,-0.568847059600602
626,-1.7818424401016135
627,-0.26178318238887865
628,0.40759969672688656
629,-0.3099904200117095
630,-0.605908475037969
631,0.1350148394548658
632,0.39581577552205516
633,-0.4771944883515391
634,-0.12339231988198407
635,0.6747610532621787
636,0.6671283819023264
637,0.41300222199803527
638,0.5377902675081146
639,1.0290465949025698
640,0.17123883015860164
641,0.24773456680958805
642,1.698197793529188
643,1.9511424404773732
644,0.4129921223660519
645,1.8130080668627153
646,0.474271009391244
647,-0.048855624166338374
648,0.5995029255399682
649,0.4231396262391506
650,0.2441302240656238
651,-0.4556203825888566
652,1.3747217068900404
653,1.0113650835427157
654,0.2927633839544601
655,0.7181755113792712
656,0.5991434522616876
657,-2.950853957677702
658,1.4488113060033951
659,-0.04751567612976315
660,0.4452114409048392
661,-0.44089713094779914
662,-0.15620705609647378
663,-0.7671205021572054
664,-1.0848415234205522
665,-1.09530302444968
666,0.18565178303746155
667,0.034798205501784474
668,0.48547893193704605
669,-0.4522903507475947
670,-0.7646243796311112
671,3.1439503624914162
672,-0.4660213425690908
673,-0.7146275549668363
674,-1.3141619885889797
675,0.15110531751450118
676,-1.2900438107388936
677,-0.7889524073915933
678,0.6652356615145697
679,-1.050037028706753
680,-1.165596688223607
681,-0.29299199427183653
682,-0.5499742533492037
683,1.8825439014498775
684,1.382855756681583
685,-2.1930033736251473
686,1.2546248802046436
687,0.20967453374615008
688,1.688730142093637
689,0.500755000870337
690,0.3321229667207354
691,-0.21173306399606184
692,-5.654100793332321
693,-0.6224294708577128
694,-1.7178243451129216
695,0.7291733190244057
696,-0.042689119571457046
697,-1.0122241193781953
698,-0.10451232294107338
699,-0.05669262377702622
700,-0.3167391042804245
701,1.309195705967841
702,0.5793377071246151
703,-0.9289655667750545
704,-1.1229354607723088
705,0.03738954579581866
706,-0.9793891327152677
707,0.6506734099887097
708,0.5951382505275619
709,0.014789953643803977
710,0.045230861479300666
711,-0.05005523825066993
712,0.34609250318064244
713,1.030234777875945
714,-1.0692974184609834
715,-0.9553037727663114
716,-1.1123988269974796
717,-0.335713615824181
718,-0.015463777971980619
719,0.7854484122713045
720,0.4012975925847151
721,-0.02549182728531696
722,0.5410062629472085
723,0.3451418241759677
724,-0.13416207297925264
725,0.5072894778764597
726,0.3959810837482286
727,1.501283094273745
728,-0.059456528556258936
729,-0.06465694693540314
730,0.1722618416634466
731,0.43531019353119704
732,0.07571896268195422
733,0.7431495282097557
734,-0.34734026833429366
735,-0.6430400960372884
736,-1.2940242212059925
737,-0.716768304841418
738,-1.2865966426859807
739,-2.9244307438351913
740,0.46943360328572237
741,1.14791206401831
742,-1.0314172528785275
743,-1.0754429159862697
744,0.12643599013472873
745,-0.8912386685916398
746,-1.0958125020328005
747,-0.3727709690203391
748,0.16694379207803012
749,-0.48513182442168223
750,-0.23139572274943443
751,0.4767276371933019
752,0.8123027370766068
753,-1.8713026792889331
754,-0.2641626400658389
755,-0.45289380870749685
756,-2.1176693597459955
757,0.2811091822841617
758,-1.4871322541799339
759,0.7350714486265797
760,0.14841043943987509
761,-2.0044619380737347
762,-0.5229665542852191
763,0.910173925040389
764,0.1647784802733493
765,0.06279606649828307
766,-1.5073377295928054
767,0.2428645293306656
768,0.315991264394201
769,-1.0486130045099054
770,1.011360177307603
771,0.16744166588428044
772,-0.1702800359204939
773,4.56655970414978
774,0.15316292239233487
775,1.148271773532926
776,0.1846643246540809
777,0.1878931942246984
778,-0.18990444820247754
779,0.4908415964360462
780,-2.96258343289987
781,0.229429159498596
782,-1.150742556746691
783,0.27590099718123084
784,-1.011186164608394
785,-0.447757736872753
786,-0.3087510193629984
787,0.8408675265496243
788,0.056275689529938
789,-0.8665466868423678
790,-0.307922379064583
791,0.8501348473755114
792,-0.21640998694309044
793,0.30566998762820796
794,-1.1812929441865023
795,-0.7743917660838172
796,-1.2017565873596041
797,-2.15339355255466
798,-0.22928860920959215
799,0.07551864794157948
800,-1.0455461548018727
801,1.3984682693511985
802,-1.5163779547520417
803,1.3766343643684527
804,0.43145022976487346
805,-1.0401366559123373
806,0.4487747569080127
807,1.2326930249984138
808,1.575756495985226
809,0.6898483066140462
810,-0.3799230537002738
811,-0.881272923693526
812,0.13329285754238873
813,0.011866502297438797
814,0.9509541306494885
815,-0.6894257541660357
816,-0.37066629307890053
817,1.0586262509873297
818,-0.05596347501031773
819,-0.33408157213654344
820,0.5583211709385818
821,0.5036937138940246
822,0.623458896311943
823,0.518357168394667
824,0.46425305100288006
825,-0.32207953652486854
826,-1.7263758010478725
827,-0.1355131409806165
828,0.4371831161206815
829,-0.1510850138583244
830,-0.37954077344856096
831,-0.3416005618725473
832,0.08429084053467317
833,-0.04979831964345982
834,-0.011048889912392945
835,0.8990530644916183
836,0.47738366218833717
837,-0.0048291313915940215
838,0.6016687166390694
839,0.037093106357981465
840,0.2336489102717294
841,1.2418301008958155
842,0.8650837329265582
843,-0.1407365705241942
844,0.46404840291841665
845,2.0419652430712114
846,-0.06619920635238441
847,-1.0893328936782596
848,0.8036946173001284
849,0.7959612928225456
850,-0.20081802233864365
851,-1.3691675690873544
852,1.3513513815044922
853,0.8680981214036616
854,-0.43199297155343597
855,0.9803255455079146
856,0.31154441029658075
857,-2.616480379674843
858,0.9968316612901705
859,-1.1193678842049546
860,0.9878005830413223
861,-1.2547837212441053
862,-0.8128163090899598
863,-1.3344546772670687
864,0.9006791704691969
865,-0.3718977839422183
866,0.4985709031720643
867,-0.9370775828774536
868,0.7029887115024215
869,-0.1650572155657969
870,-0.096627018852106
871,2.08039556132792
872,0.9716111801322762
873,-0.02389396635869545
874,-1.3141619885889797
875,-0.5439260774008682
876,-1.5014090336698018
877,-0.4362859697657083
878,0.6652356615145697
879,-0.898663523114407
880,-1.8899386767871447
881,1.0210401658549182
882,0.6298595909548811
883,1.3807490054526945
884,1.5624752159743553
885,-0.8347705104570708
886,0.5004356876960893
887,-0.011415365793797427
888,1.507485172725656
889,0.7588694756260652
890,-0.07669825844558542
891,0.20917528210008396
892,-5.524524086417732
893,-0.8301441563754649
894,-1.7746299768557967
895,0.9510248095348428
896,0.1253328438343546
897,-1.0142569720421295
898,0.20283425738880367
899,-0.13378598658525376
900,-0.3809478504166355
901,0.925364681797919
902,-1.0650924216222741
903,-0.5470214478552554
904,-0.26475833784840574
905,0.8876089125829155
906,-1.5085437910328336
907,-0.10480489176764929
908,1.068880825407279
909,-0.13777830570610694
910,0.25280120736489453
911,-0.05005523825066993
912,-0.07685995392290801
913,0.2725242587373893
914,0.5163260331433519
915,-1.3728198253094521
916,-1.0520490643779616
917,-0.10496797927363033
918,0.7285981547486391
919,-0.07879745617635081
920,-0.1665500020340822
921,-0.1808984467446879
922,2.086340640543123
923,0.22039088435944387
924,0.6972958279405284
925,0.5072894778764597
926,0.22382501941406818
927,1.8634080102846085
928,0.2593002184931331
929,0.8442963214638709
930,0.46541521655114715
931,0.24450982492512896
932,0.45787446318715563
933,1.0571918585524651
934,-0.049864749333006664
935,-0.5049524165651146
936,-1.1593222681483732
937,-0.8814258976148555
938,-0.09493872517379998
939,-2.46289157480176
940,0.0631872761375657
941,0.9479637108643945
942,1.5581041175813093
943,-1.0754570029544712
944,0.057278713094070066
945,0.17482052889504962
946,-0.6969236756625612
947,-0.3727709690203391
948,-0.056436759292215366
949,-0.6992091020648336
950,0.1063695615158895
951,0.557469698331455
952,1.1519543111953179
953,-2.76068974194802
954,-0.3505854410836001
955,-0.9548775703151213
956,-2.1176790549508837
957,0.5011241951850367
958,-1.262826147612551
959,1.219102425983451
960,-0.22023250200197853
961,-1.6995984110198306
962,0.3934273316186744
963,0.7828659637518495
964,0.19462083352695547
965,0.23972169567785095
966,-1.475348860843725
967,-0.24123958759324615
968,0.13392795846227423
969,0.101826628142755
970,0.3628969753076994
971,-0.06877458119747615
972,0.09799089012930962
973,4.94051161607605
974,1.1933907470803198
975,-0.03635119017606969
976,0.009499952925183797
977,0.07225246184634748
978,0.01320363733580232
979,0.12034782657046783
980,-0.2422679277221753
981,-1.7442566552062098
982,-1.0221297545989816
983,0.4225082847402595
984,-0.5896281406171702
985,1.8328102199978025
986,-0.2195172631178397
987,0.6079152150943969
988,-0.6455037356142576
989,-0.2787817790654288
990,0.5147334507484367
991,0.9861341709560598
992,-0.2401142177284603
993,0.24610463605833877
994,-1.0483080081289573
995,-0.23225199073746639
996,-0.8046908292039777
997,-2.4969568269812075
998,0.38229596477455396
999,0.07551864794157948
1000,-1.0685530186882668
1001,-1.749456713493613
1002,0.02997094767924946
1003,1.3400854516634855
1004,0.7053396870226771
1005,-0.18248065492672205
1006,-2.144142141109814
1007,2.604941999347741
1008,-0.638477586391333
1009,0.5081141695979956
1010,0.5278762383638669
1011,0.7821700542216264
1012,-0.22562183838243244
1013,-0.8759235223309553
1014,1.2894570971237216
1015,-0.0029773806938424574
1016,-0.023935793890849544
1017,1.3345343111558656
1018,-0.8707046652469408
1019,0.06002005798830923
1020,0.19329376943951138
1021,-0.28720796499767
1022,0.30007413050479803
1023,2.075530445495146
1024,0.2504894486666729
1025,0.743575634796804
1026,-2.0124666518779506
1027,-0.40314717178879655
1028,0.78391999805276
1029,-1.136639320686473
1030,-0.37954077344856096
1031,-0.7738135106716806
1032,0.15701131595021678
1033,-0.41187018772295303
1034,0.7410757205692713
1035,0.6260133415871483
1036,0.4733582929375084
1037,0.24807276489080676
1038,0.7759450268017838
1039,0.4151338969158428
1040,-0.35899935733169797
1041,1.1945731055145892
1042,1.2455814384408304
1043,-0.42375678894879887
1044,1.264921377557057
1045,1.5121345481328217
1046,0.013759846514161178
1047,-1.0131964563404958
1048,1.0106348925024864
1049,0.4744704515530763
1050,-0.34626965544038013
1051,-0.39378580975450905
1052,1.3082788602435498
1053,1.0917156762726852
1054,0.7411580592453978
1055,1.0521384758158612
1056,-0.2803147190807149
1057,-2.6809349351863174
1058,0.7412929579764245
1059,-0.6208189348298715
1060,1.3315532008540156
1061,-1.576573343550929
1062,-2.0454424677368586
1063,-1.2418782570857678
1064,0.1451048277213035
1065,-0.7301533491086917
1066,-1.9391543990114197
1067,0.9216835922844956
1068,0.8259135301103266
1069,-2.37518528443753
1070,-1.9347492923362237
1071,2.097913761424827
1072,-0.11568059376983986
1073,-0.4401110483121494
1074,-0.5023511440828246
1075,0.34907351153346344
1076,-1.116652064766643
1077,1.0012607755323937
1078,0.5112152309943928
1079,-0.20230548289565886
1080,-2.4119335947605682
1081,0.06341039964486339
1082,0.47583927964399375
1083,1.7430430353159503
1084,1.1819777776913296
1085,-2.3293551825182344
1086,-1.1289044240112243
1087,1.2966847488213151
1088,0.789792334396249
1089,1.1180924019991714
1090,-0.5180985375427355
1091,-0.49827848672004593
1092,1.7625153556785302
1093,-1.2944610013156503
1094,-3.189527957595766
1095,1.436282177775223
1096,0.11341275662907613
1097,0.461026310198294
1098,-0.3592038405526137
1099,0.6665765432609195
1100,0.2710696833625088
1101,-4.348411180072537
1102,-1.197998422087161
1103,-0.9582548284733658
1104,0.0019577549765301683
1105,0.9263865465594562
1106,-1.2033841753209
1107,-1.1317136778290766
1108,0.6278314957599723
1109,-0.19869159214312226
1110,0.693638947084478
1111,-0.7082221832312913
1112,-0.22448307518355093
1113,0.3269770950711185
1114,-0.7904791184681782
1115,-0.5860588409437089
1116,-0.9412585333876559
1117,-0.48973380606313366
1118,-0.017709307360415316
1119,-0.19819193956362402
1120,-0.2956498479203127
1121,-0.28077902287841594
1122,-0.04964859941894084
1123,0.33615640889636333
1124,-1.230503523027712
1125,-3.06044587952698
1126,-0.283488563912193
1127,-0.047938228356373624
1128,-0.3283937586664274
1129,-0.37426203960709825
1130,0.8787607442537697
1131,0.10480394820067751
1132,0.15105690626746382
1133,0.3711965028776506
1134,0.1797806221040661
1135,-0.5122059232918217
1136,-1.8082743432001307
1137,-0.321161344132586
1138,-0.15316216673667293
1139,-2.117909368017936
1140,0.37487660365983
1141,0.7663987843350208
1142,1.2151853477588004
1143,-1.2294637022716701
1144,0.08944526396647112
1145,-0.3065750795901855
1146,0.9436754518461221
1147,-0.36137628929419285
1148,0.11169047018792
1149,-0.6793481419657149
1150,0.6890290085821161
1151,0.7488350369176773
1152,-0.17352236021707668
1153,-2.6813497608689185
1154,-1.1240608548500586
1155,-0.8228521473662355
1156,-3.1124085738412646
1157,-1.823972466913121
1158,-1.7983200275084017
1159,0.813190801551841
1160,0.28378121444005744
1161,-1.788847895608077
1162,-0.35192327361397
1163,0.35961356027968394
1164,0.0017937008455017889
1165,0.03581228518748458
1166,-1.7233095848969306
1167,0.26652864390229725
1168,-0.41712361006400644
1169,-1.4403372595649007
1170,0.4324128725165862
1171,-0.545433825119937
1172,-0.6025068347782503
1173,0.9566104735705748
1174,1.4166555605034765
1175,1.21595815416469
1176,-0.046543269264273435
1177,-1.099799539004011
1178,-0.7999525692114453
1179,1.4424238606910098
1180,-0.22702520102555268
1181,-1.389260433306333
1182,-1.6384087462374635
1183,0.9382385939934083
1184,1.563634826659754
1185,1.6386634676403196
1186,-0.5217123876117838
1187,0.6808845634910238
1188,-1.639597663989806
1189,-0.6634476744674899
1190,0.10382281064206267
1191,1.7028762536534265
1192,-0.5711855945289974
1193,0.8187585824657094
1194,-1.3611130049164828
1195,0.04349115102202916
1196,-0.9916625880524895
1197,-1.730797928937538
1198,-0.36435453817591157
1199,0.08691332766772575
1200,-1.328541208596334
1201,0.15014309415017824
1202,0.0021113790833632295
1203,1.311128366861845
1204,0.9450689571818992
1205,-1.211459899423325
1206,-1.2317930539389015
1207,3.626237464993354
1208,-0.638477586391333
1209,-0.1221139776807233
1210,0.2331116085966678
1211,0.39539651265191667
1212,0.20130402254703073
1213,0.3907175875097888
1214,1.7151997233139071
1215,-0.5033999870597848
1216,-0.17298286063711366
1217,0.30714146705201395
1218,-0.4463434838172712
